horizon,variant,candidate,selection_fold,candidate_selection_policy,candidate_selection_fold_count,stability_median_balanced_accuracy,stability_median_macro_f1,stability_balanced_accuracy_std,stability_median_roc_auc,n_samples,accuracy,balanced_accuracy,macro_f1,precision_down,precision_up,recall_down,recall_up,mcc,roc_auc,brier_score,log_loss,expected_calibration_error,threshold,confusion_matrix
10,legacy_hurst_no_meta,logistic_c10,wf_05,median_preselection_folds_v2_1,4,0.49742606376442566,0.4717809904594286,0.024745649971850116,0.4961534864158865,576,0.5069444444444444,0.5206651520278436,0.4720917023803377,0.4888888888888889,0.5714285714285714,0.8029197080291971,0.23841059602649006,0.04992933981926337,0.44095325566781074,0.28316118909987986,0.7664656900426401,0.16538189700732725,0.63,"[[220, 54], [230, 72]]"
10,legacy_hurst_no_meta,random_forest,wf_05,median_preselection_folds_v2_1,4,0.5190303979922715,0.4678351332733355,0.035869652067910596,0.5455918881292731,576,0.5225694444444444,0.529305844250012,0.5164111848231268,0.4986376021798365,0.5645933014354066,0.6678832116788321,0.39072847682119205,0.06087750016444242,0.504676850195775,0.2594881450477125,0.7133950251294683,0.06757960853944545,0.52,"[[183, 91], [184, 118]]"
10,legacy_hurst_no_meta,extra_trees,wf_05,median_preselection_folds_v2_1,4,0.5313606261419164,0.5053534502505264,0.013377529825514618,0.5392302071700568,576,0.5295138888888888,0.5420191424566152,0.5030166800918217,0.503448275862069,0.6099290780141844,0.7992700729927007,0.2847682119205298,0.09761167126814672,0.5124595156378402,0.25263246584426124,0.6985228362120812,0.050656376008269714,0.515,"[[219, 55], [216, 86]]"
10,legacy_hurst_no_meta,hist_gradient_boosting,wf_05,median_preselection_folds_v2_1,4,0.5123652643579819,0.46224241638466856,0.019953040385434946,0.520514385826798,576,0.5364583333333334,0.5345990235413545,0.5345377065255881,0.5132075471698113,0.5562700964630225,0.49635036496350365,0.5728476821192053,0.0693377044276814,0.5410644366026973,0.2829271927497494,0.7855390444437808,0.17070320391085483,0.49,"[[136, 138], [129, 173]]"
20,dfa_hurst_with_meta,logistic_c02,wf_05,median_preselection_folds_v2_1,4,0.4391748570088072,0.4276615794419393,0.041125650761383664,0.46542811653768107,572,0.46153846153846156,0.48365384615384616,0.43926566259691646,0.44366197183098594,0.5136986301369864,0.7269230769230769,0.2403846153846154,-0.03733604585756011,0.41875000000000007,0.3024522157110756,0.8109607459755368,0.22666405107578472,0.645,"[[189, 71], [237, 75]]"
20,dfa_hurst_with_meta,logistic_c10,wf_05,median_preselection_folds_v2_1,4,0.43695899597976506,0.4295391835722133,0.05140816950888851,0.4671261645629601,572,0.458041958041958,0.47884615384615387,0.4387684049273931,0.44019138755980863,0.5064935064935064,0.7076923076923077,0.25,-0.04749356901459777,0.4169871794871795,0.31117117480251527,0.8345639804226652,0.23669871789613436,0.65,"[[184, 76], [234, 78]]"
20,dfa_hurst_with_meta,random_forest,wf_05,median_preselection_folds_v2_1,4,0.5192705821501711,0.45542471277085583,0.039888096732625715,0.4878159326248694,572,0.4737762237762238,0.5125,0.3853085560256342,0.4612476370510397,0.627906976744186,0.9384615384615385,0.08653846153846154,0.04721086045477929,0.4484590729783038,0.27132584163556117,0.737508970356986,0.16172936431327714,0.65,"[[244, 16], [285, 27]]"
20,dfa_hurst_with_meta,extra_trees,wf_05,median_preselection_folds_v2_1,4,0.5201254870431071,0.4867299555066977,0.0319445605334084,0.5090317097956754,572,0.4982517482517482,0.5330128205128205,0.4352861855570806,0.4731610337972167,0.6811594202898551,0.9153846153846154,0.15064102564102563,0.1009411061187013,0.4928500986193294,0.2544340536159559,0.702068034575458,0.07434727092666844,0.5650000000000001,"[[238, 22], [265, 47]]"
20,dfa_hurst_with_meta,hist_gradient_boosting,wf_05,median_preselection_folds_v2_1,4,0.48600705400788,0.4706672312008118,0.029634401766060758,0.4737542926477885,572,0.5104895104895105,0.49230769230769234,0.4792967124427799,0.4418604651162791,0.54,0.2923076923076923,0.6923076923076923,-0.016705381391691136,0.4672830374753452,0.3418187503967629,0.9630066259951264,0.2984230699227014,0.35,"[[76, 184], [96, 216]]"
20,dfa_hurst_no_meta,logistic_c02,wf_05,median_preselection_folds_v2_1,4,0.4391748570088072,0.4276615794419393,0.041125650761383664,0.46542811653768107,572,0.46153846153846156,0.48365384615384616,0.43926566259691646,0.44366197183098594,0.5136986301369864,0.7269230769230769,0.2403846153846154,-0.03733604585756011,0.41875000000000007,0.3024522157110756,0.8109607459755368,0.22666405107578472,0.645,"[[189, 71], [237, 75]]"
20,dfa_hurst_no_meta,logistic_c10,wf_05,median_preselection_folds_v2_1,4,0.43695899597976506,0.4295391835722133,0.05140816950888851,0.4671261645629601,572,0.458041958041958,0.47884615384615387,0.4387684049273931,0.44019138755980863,0.5064935064935064,0.7076923076923077,0.25,-0.04749356901459777,0.4169871794871795,0.31117117480251527,0.8345639804226652,0.23669871789613436,0.65,"[[184, 76], [234, 78]]"
20,dfa_hurst_no_meta,random_forest,wf_05,median_preselection_folds_v2_1,4,0.5192705821501711,0.45542471277085583,0.039888096732625715,0.4878159326248694,572,0.4737762237762238,0.5125,0.3853085560256342,0.4612476370510397,0.627906976744186,0.9384615384615385,0.08653846153846154,0.04721086045477929,0.4484590729783038,0.27132584163556117,0.737508970356986,0.16172936431327714,0.65,"[[244, 16], [285, 27]]"
20,dfa_hurst_no_meta,extra_trees,wf_05,median_preselection_folds_v2_1,4,0.5201254870431071,0.4867299555066977,0.0319445605334084,0.5090317097956754,572,0.4982517482517482,0.5330128205128205,0.4352861855570806,0.4731610337972167,0.6811594202898551,0.9153846153846154,0.15064102564102563,0.1009411061187013,0.4928500986193294,0.2544340536159559,0.702068034575458,0.07434727092666844,0.5650000000000001,"[[238, 22], [265, 47]]"
20,dfa_hurst_no_meta,hist_gradient_boosting,wf_05,median_preselection_folds_v2_1,4,0.48600705400788,0.4706672312008118,0.029634401766060758,0.4737542926477885,572,0.5104895104895105,0.49230769230769234,0.4792967124427799,0.4418604651162791,0.54,0.2923076923076923,0.6923076923076923,-0.016705381391691136,0.4672830374753452,0.3418187503967629,0.9630066259951264,0.2984230699227014,0.35,"[[76, 184], [96, 216]]"
20,no_hurst_with_meta,logistic_c02,wf_05,median_preselection_folds_v2_1,4,0.4728943062621797,0.4692269249295951,0.048886129499043765,0.4839261705031034,572,0.46503496503496505,0.4891025641025641,0.43775296490935023,0.4474885844748858,0.5223880597014925,0.7538461538461538,0.22435897435897437,-0.025622932662112234,0.426060157790927,0.294756598154477,0.7925409000681038,0.2007182117948037,0.63,"[[196, 64], [242, 70]]"
20,no_hurst_with_meta,logistic_c10,wf_05,median_preselection_folds_v2_1,4,0.47346850394029383,0.4701796404124687,0.04876675684898963,0.48367490410450564,572,0.46153846153846156,0.4855769230769231,0.4340781476865355,0.4452054794520548,0.5149253731343284,0.75,0.22115384615384615,-0.03391270499397207,0.4253451676528599,0.3015640992314888,0.8105723517713089,0.2122312111678829,0.64,"[[195, 65], [243, 69]]"
20,no_hurst_with_meta,random_forest,wf_05,median_preselection_folds_v2_1,4,0.5166841664538522,0.4717855583693593,0.04268171542907793,0.49237009904568274,572,0.4825174825174825,0.5198717948717949,0.40366300366300367,0.4653846153846154,0.6538461538461539,0.9307692307692308,0.10897435897435898,0.06883791671107076,0.47536982248520704,0.26736743632369603,0.7300785780521013,0.13135913896495532,0.65,"[[242, 18], [278, 34]]"
20,no_hurst_with_meta,extra_trees,wf_05,median_preselection_folds_v2_1,4,0.5327399581893322,0.5073216743430307,0.020615285675312067,0.5185520346987864,572,0.5087412587412588,0.5461538461538462,0.4347090579773858,0.4797687861271676,0.7924528301886793,0.9576923076923077,0.1346153846153846,0.158518608366292,0.4532544378698225,0.2574672794852444,0.7081758139950332,0.11778604814543317,0.5900000000000001,"[[249, 11], [270, 42]]"
20,no_hurst_with_meta,hist_gradient_boosting,wf_05,median_preselection_folds_v2_1,4,0.4914738718189358,0.47223458453030254,0.03022696691149419,0.49449091051868316,572,0.5104895104895105,0.4935897435897436,0.48295454545454547,0.4444444444444444,0.5408163265306123,0.3076923076923077,0.6794871794871795,-0.013746434980705376,0.4828525641025641,0.3410004236548406,0.9694618708296475,0.3086750304441016,0.35,"[[80, 180], [100, 212]]"
20,no_hurst_no_meta,logistic_c02,wf_05,median_preselection_folds_v2_1,4,0.4728943062621797,0.4692269249295951,0.048886129499043765,0.4839261705031034,572,0.46503496503496505,0.4891025641025641,0.43775296490935023,0.4474885844748858,0.5223880597014925,0.7538461538461538,0.22435897435897437,-0.025622932662112234,0.426060157790927,0.294756598154477,0.7925409000681038,0.2007182117948037,0.63,"[[196, 64], [242, 70]]"
20,no_hurst_no_meta,logistic_c10,wf_05,median_preselection_folds_v2_1,4,0.47346850394029383,0.4701796404124687,0.04876675684898963,0.48367490410450564,572,0.46153846153846156,0.4855769230769231,0.4340781476865355,0.4452054794520548,0.5149253731343284,0.75,0.22115384615384615,-0.03391270499397207,0.4253451676528599,0.3015640992314888,0.8105723517713089,0.2122312111678829,0.64,"[[195, 65], [243, 69]]"
20,no_hurst_no_meta,random_forest,wf_05,median_preselection_folds_v2_1,4,0.5166841664538522,0.4717855583693593,0.04268171542907793,0.49237009904568274,572,0.4825174825174825,0.5198717948717949,0.40366300366300367,0.4653846153846154,0.6538461538461539,0.9307692307692308,0.10897435897435898,0.06883791671107076,0.47536982248520704,0.26736743632369603,0.7300785780521013,0.13135913896495532,0.65,"[[242, 18], [278, 34]]"
20,no_hurst_no_meta,extra_trees,wf_05,median_preselection_folds_v2_1,4,0.5327399581893322,0.5073216743430307,0.020615285675312067,0.5185520346987864,572,0.5087412587412588,0.5461538461538462,0.4347090579773858,0.4797687861271676,0.7924528301886793,0.9576923076923077,0.1346153846153846,0.158518608366292,0.4532544378698225,0.2574672794852444,0.7081758139950332,0.11778604814543317,0.5900000000000001,"[[249, 11], [270, 42]]"
20,no_hurst_no_meta,hist_gradient_boosting,wf_05,median_preselection_folds_v2_1,4,0.4914738718189358,0.47223458453030254,0.03022696691149419,0.49449091051868316,572,0.5104895104895105,0.4935897435897436,0.48295454545454547,0.4444444444444444,0.5408163265306123,0.3076923076923077,0.6794871794871795,-0.013746434980705376,0.4828525641025641,0.3410004236548406,0.9694618708296475,0.3086750304441016,0.35,"[[80, 180], [100, 212]]"
20,legacy_hurst_no_meta,logistic_c02,wf_05,median_preselection_folds_v2_1,4,0.47086428671907876,0.4628401065703853,0.03888254119785503,0.467421479213583,572,0.4458041958041958,0.4701923076923077,0.416106626135511,0.43537414965986393,0.48091603053435117,0.7384615384615385,0.20192307692307693,-0.07064271444251281,0.3972016765285996,0.30421689861180434,0.8124921144263634,0.2194090504530312,0.64,"[[192, 68], [249, 63]]"
20,legacy_hurst_no_meta,logistic_c10,wf_05,median_preselection_folds_v2_1,4,0.46689265848249095,0.46123193193118306,0.02558143029077601,0.46471767311938184,572,0.4527972027972028,0.47692307692307695,0.4244233334940766,0.4396355353075171,0.49624060150375937,0.7423076923076923,0.21153846153846154,-0.054401865008496024,0.3991617357001973,0.3105751888079571,0.8294817282791012,0.24074163961848247,0.65,"[[193, 67], [246, 66]]"
20,legacy_hurst_no_meta,random_forest,wf_05,median_preselection_folds_v2_1,4,0.5249755226910957,0.47624489934853925,0.04498347226046565,0.499138312249461,572,0.4597902097902098,0.4967948717948718,0.37838113492886916,0.4527938342967245,0.5283018867924528,0.9038461538461539,0.08974358974358974,-0.011008236692103612,0.44626479289940835,0.2748744689403885,0.7459856403577577,0.14915215392670683,0.65,"[[235, 25], [284, 28]]"
20,legacy_hurst_no_meta,extra_trees,wf_05,median_preselection_folds_v2_1,4,0.5301869552908627,0.5084926792926607,0.013477260447938327,0.5224829637227271,572,0.5087412587412588,0.5471153846153847,0.42965420577329094,0.48,0.8297872340425532,0.9692307692307692,0.125,0.1708551707198296,0.4823594674556213,0.2544193932117979,0.7019813100779482,0.09388636637970749,0.595,"[[252, 8], [273, 39]]"
20,legacy_hurst_no_meta,hist_gradient_boosting,wf_05,median_preselection_folds_v2_1,4,0.4723239078183664,0.45979738421535443,0.034634212510444407,0.47756833101766905,572,0.513986013986014,0.5009615384615385,0.49601926977687627,0.45588235294117646,0.5461956521739131,0.3576923076923077,0.6442307692307693,0.001999040690647504,0.4859220907297831,0.3380498263408167,0.9626401788685893,0.27411607454466985,0.375,"[[93, 167], [111, 201]]"
