horizon,variant,fold_id,candidate,n_validation,balanced_accuracy,macro_f1,roc_auc,train_start_row,train_end_row,validation_start_row,validation_end_row,n_train_raw,n_train,purged_count,embargoed_count
10,legacy_hurst_no_meta,wf_04,logistic_c10,576,0.4831825334382376,0.4827522140335666,0.4796420141620771,40,2048,2059,2634,2019,2009,10,0
10,legacy_hurst_no_meta,wf_04,random_forest,576,0.5082120377655389,0.49444881782893124,0.5015366837136114,40,2048,2059,2634,2019,2009,10,0
10,legacy_hurst_no_meta,wf_04,extra_trees,576,0.5421911880409127,0.5057309224639902,0.5296887293469709,40,2048,2059,2634,2019,2009,10,0
10,legacy_hurst_no_meta,wf_04,hist_gradient_boosting,576,0.4958202202989772,0.490642401195165,0.5288773603461842,40,2048,2059,2634,2019,2009,10,0
10,legacy_hurst_no_meta,wf_05,logistic_c02,576,0.44796248851936,0.4476769431176726,0.4427418185333784,40,2624,2635,3210,2595,2585,10,0
10,legacy_hurst_no_meta,wf_05,logistic_c10,576,0.45127374679750565,0.4510645997949213,0.44095325566781074,40,2624,2635,3210,2595,2585,10,0
10,legacy_hurst_no_meta,wf_05,random_forest,576,0.5158191134528931,0.5109130191729494,0.504676850195775,40,2624,2635,3210,2595,2585,10,0
10,legacy_hurst_no_meta,wf_05,extra_trees,576,0.5361700584908397,0.5097505541681866,0.5124595156378402,40,2624,2635,3210,2595,2585,10,0
10,legacy_hurst_no_meta,wf_05,hist_gradient_boosting,576,0.5334509595398076,0.5334566423675334,0.5410644366026973,40,2624,2635,3210,2595,2585,10,0
20,dfa_hurst_with_meta,wf_01,logistic_c02,573,0.5295665634674922,0.5025796680293553,0.5778823529411765,40,319,340,912,300,280,20,0
20,dfa_hurst_with_meta,wf_01,logistic_c10,573,0.5509907120743034,0.5094423336499525,0.5937832817337461,40,319,340,912,300,280,20,0
20,dfa_hurst_with_meta,wf_01,random_forest,573,0.4314984520123839,0.4257660078040043,0.4612012383900929,40,319,340,912,300,280,20,0
20,dfa_hurst_with_meta,wf_01,extra_trees,573,0.5141052631578947,0.5084939246188376,0.5197770897832819,40,319,340,912,300,280,20,0
20,dfa_hurst_with_meta,wf_01,hist_gradient_boosting,573,0.48131888544891643,0.44439471917654955,0.45946749226006195,40,319,340,912,300,280,20,0
20,dfa_hurst_with_meta,wf_02,logistic_c02,572,0.44126589106422626,0.418455611749382,0.4578465385982764,40,892,913,1484,873,853,20,0
20,dfa_hurst_with_meta,wf_02,logistic_c10,572,0.43683416900614186,0.41746271158035864,0.4614262421693984,40,892,913,1484,873,853,20,0
20,dfa_hurst_with_meta,wf_02,random_forest,572,0.5285395544985351,0.5205576940716539,0.5774723860195412,40,892,913,1484,873,853,20,0
20,dfa_hurst_with_meta,wf_02,extra_trees,572,0.558807664488605,0.5486465850752181,0.5989383481874686,40,892,913,1484,873,853,20,0
20,dfa_hurst_with_meta,wf_02,hist_gradient_boosting,572,0.4906952225668436,0.4893220019585855,0.4880410930355151,40,892,913,1484,873,853,20,0
20,dfa_hurst_with_meta,wf_03,logistic_c02,572,0.4370838229533882,0.43645320197044335,0.47300969447708574,40,1464,1485,2056,1445,1425,20,0
20,dfa_hurst_with_meta,wf_03,logistic_c10,572,0.4370838229533882,0.43645320197044335,0.47282608695652173,40,1464,1485,2056,1445,1425,20,0
20,dfa_hurst_with_meta,wf_03,random_forest,572,0.5268556600078339,0.45244828803645587,0.48140667841754803,40,1464,1485,2056,1445,1425,20,0
20,dfa_hurst_with_meta,wf_03,extra_trees,572,0.5261457109283196,0.4649659863945578,0.498286329808069,40,1464,1485,2056,1445,1425,20,0
20,dfa_hurst_with_meta,wf_03,hist_gradient_boosting,572,0.5488396004700352,0.49054521583308197,0.5271983940462202,40,1464,1485,2056,1445,1425,20,0
20,dfa_hurst_with_meta,wf_04,logistic_c02,572,0.4275214625409178,0.4188699569134352,0.40279167438700514,40,2036,2057,2628,2017,1997,20,0
20,dfa_hurst_with_meta,wf_04,logistic_c10,572,0.42460626273855845,0.4226251651739833,0.39608424433327155,40,2036,2057,2628,2017,1997,20,0
20,dfa_hurst_with_meta,wf_04,random_forest,572,0.5116855042925081,0.45840113750525585,0.49422518683219074,40,2036,2057,2628,2017,1997,20,0
20,dfa_hurst_with_meta,wf_04,extra_trees,572,0.4696498054474708,0.4133899149668065,0.45241183373479094,40,2036,2057,2628,2017,1997,20,0
20,dfa_hurst_with_meta,wf_04,hist_gradient_boosting,572,0.4735470323018961,0.452012460443038,0.44537088505960104,40,2036,2057,2628,2017,1997,20,0
20,dfa_hurst_with_meta,wf_05,logistic_c02,572,0.4217948717948718,0.42068948635805925,0.41875000000000007,40,2608,2629,3200,2589,2569,20,0
20,dfa_hurst_with_meta,wf_05,logistic_c10,572,0.4256410256410257,0.424316676608697,0.4169871794871795,40,2608,2629,3200,2589,2569,20,0
20,dfa_hurst_with_meta,wf_05,random_forest,572,0.43653846153846154,0.4335387323943662,0.4484590729783038,40,2608,2629,3200,2589,2569,20,0
20,dfa_hurst_with_meta,wf_05,extra_trees,572,0.5060897435897436,0.4916087206566634,0.4928500986193294,40,2608,2629,3200,2589,2569,20,0
20,dfa_hurst_with_meta,wf_05,hist_gradient_boosting,572,0.4439102564102564,0.4439563414424059,0.4672830374753452,40,2608,2629,3200,2589,2569,20,0
20,dfa_hurst_no_meta,wf_01,logistic_c02,573,0.5295665634674922,0.5025796680293553,0.5778823529411765,40,319,340,912,300,280,20,0
20,dfa_hurst_no_meta,wf_01,logistic_c10,573,0.5509907120743034,0.5094423336499525,0.5937832817337461,40,319,340,912,300,280,20,0
20,dfa_hurst_no_meta,wf_01,random_forest,573,0.4314984520123839,0.4257660078040043,0.4612012383900929,40,319,340,912,300,280,20,0
20,dfa_hurst_no_meta,wf_01,extra_trees,573,0.5141052631578947,0.5084939246188376,0.5197770897832819,40,319,340,912,300,280,20,0
20,dfa_hurst_no_meta,wf_01,hist_gradient_boosting,573,0.48131888544891643,0.44439471917654955,0.45946749226006195,40,319,340,912,300,280,20,0
20,dfa_hurst_no_meta,wf_02,logistic_c02,572,0.44126589106422626,0.418455611749382,0.4578465385982764,40,892,913,1484,873,853,20,0
20,dfa_hurst_no_meta,wf_02,logistic_c10,572,0.43683416900614186,0.41746271158035864,0.4614262421693984,40,892,913,1484,873,853,20,0
20,dfa_hurst_no_meta,wf_02,random_forest,572,0.5285395544985351,0.5205576940716539,0.5774723860195412,40,892,913,1484,873,853,20,0
20,dfa_hurst_no_meta,wf_02,extra_trees,572,0.558807664488605,0.5486465850752181,0.5989383481874686,40,892,913,1484,873,853,20,0
20,dfa_hurst_no_meta,wf_02,hist_gradient_boosting,572,0.4906952225668436,0.4893220019585855,0.4880410930355151,40,892,913,1484,873,853,20,0
20,dfa_hurst_no_meta,wf_03,logistic_c02,572,0.4370838229533882,0.43645320197044335,0.47300969447708574,40,1464,1485,2056,1445,1425,20,0
20,dfa_hurst_no_meta,wf_03,logistic_c10,572,0.4370838229533882,0.43645320197044335,0.47282608695652173,40,1464,1485,2056,1445,1425,20,0
20,dfa_hurst_no_meta,wf_03,random_forest,572,0.5268556600078339,0.45244828803645587,0.48140667841754803,40,1464,1485,2056,1445,1425,20,0
20,dfa_hurst_no_meta,wf_03,extra_trees,572,0.5261457109283196,0.4649659863945578,0.498286329808069,40,1464,1485,2056,1445,1425,20,0
20,dfa_hurst_no_meta,wf_03,hist_gradient_boosting,572,0.5488396004700352,0.49054521583308197,0.5271983940462202,40,1464,1485,2056,1445,1425,20,0
20,dfa_hurst_no_meta,wf_04,logistic_c02,572,0.4275214625409178,0.4188699569134352,0.40279167438700514,40,2036,2057,2628,2017,1997,20,0
20,dfa_hurst_no_meta,wf_04,logistic_c10,572,0.42460626273855845,0.4226251651739833,0.39608424433327155,40,2036,2057,2628,2017,1997,20,0
20,dfa_hurst_no_meta,wf_04,random_forest,572,0.5116855042925081,0.45840113750525585,0.49422518683219074,40,2036,2057,2628,2017,1997,20,0
20,dfa_hurst_no_meta,wf_04,extra_trees,572,0.4696498054474708,0.4133899149668065,0.45241183373479094,40,2036,2057,2628,2017,1997,20,0
20,dfa_hurst_no_meta,wf_04,hist_gradient_boosting,572,0.4735470323018961,0.452012460443038,0.44537088505960104,40,2036,2057,2628,2017,1997,20,0
20,dfa_hurst_no_meta,wf_05,logistic_c02,572,0.4217948717948718,0.42068948635805925,0.41875000000000007,40,2608,2629,3200,2589,2569,20,0
20,dfa_hurst_no_meta,wf_05,logistic_c10,572,0.4256410256410257,0.424316676608697,0.4169871794871795,40,2608,2629,3200,2589,2569,20,0
20,dfa_hurst_no_meta,wf_05,random_forest,572,0.43653846153846154,0.4335387323943662,0.4484590729783038,40,2608,2629,3200,2589,2569,20,0
20,dfa_hurst_no_meta,wf_05,extra_trees,572,0.5060897435897436,0.4916087206566634,0.4928500986193294,40,2608,2629,3200,2589,2569,20,0
20,dfa_hurst_no_meta,wf_05,hist_gradient_boosting,572,0.4439102564102564,0.4439563414424059,0.4672830374753452,40,2608,2629,3200,2589,2569,20,0
20,no_hurst_with_meta,wf_01,logistic_c02,573,0.55215479876161,0.5037211074822133,0.5986625386996904,40,319,340,912,300,280,20,0
20,no_hurst_with_meta,wf_01,logistic_c10,573,0.5636346749226007,0.5217013427539743,0.600359133126935,40,319,340,912,300,280,20,0
20,no_hurst_with_meta,wf_01,random_forest,573,0.4279504643962848,0.4222752236569162,0.46636532507739936,40,319,340,912,300,280,20,0
20,no_hurst_with_meta,wf_01,extra_trees,573,0.5162414860681115,0.51517810804435,0.5207801857585139,40,319,340,912,300,280,20,0
20,no_hurst_with_meta,wf_01,hist_gradient_boosting,573,0.4915108359133127,0.4556208241226001,0.47897213622291024,40,319,340,912,300,280,20,0
20,no_hurst_with_meta,wf_02,logistic_c02,572,0.42261955842149784,0.4087432215384126,0.42887791004155884,40,892,913,1484,873,853,20,0
20,no_hurst_with_meta,wf_02,logistic_c10,572,0.43110909514410756,0.4165646674826601,0.4464209093918182,40,892,913,1484,873,853,20,0
20,no_hurst_with_meta,wf_02,random_forest,572,0.5270561841831043,0.5231770711375451,0.5858577190423067,40,892,913,1484,873,853,20,0
20,no_hurst_with_meta,wf_02,extra_trees,572,0.5646982383445097,0.5626095714125854,0.5877333856395043,40,892,913,1484,873,853,20,0
20,no_hurst_with_meta,wf_02,hist_gradient_boosting,572,0.49143690772455895,0.488848344938005,0.5100096848144561,40,892,913,1484,873,853,20,0
20,no_hurst_with_meta,wf_03,logistic_c02,572,0.4509890325107716,0.4508811192231965,0.4811251468860165,40,1464,1485,2056,1445,1425,20,0
20,no_hurst_with_meta,wf_03,logistic_c10,572,0.46452702702702703,0.4630881512124575,0.48069672933803365,40,1464,1485,2056,1445,1425,20,0
20,no_hurst_with_meta,wf_03,random_forest,572,0.5364032510771641,0.47393486568185705,0.4822635135135136,40,1464,1485,2056,1445,1425,20,0
20,no_hurst_with_meta,wf_03,extra_trees,572,0.5480072463768116,0.49946524064171127,0.5000856835095966,40,1464,1485,2056,1445,1425,20,0
20,no_hurst_with_meta,wf_03,hist_gradient_boosting,572,0.5493292205248727,0.49651948562030307,0.5220941049745398,40,1464,1485,2056,1445,1425,20,0
20,no_hurst_with_meta,wf_04,logistic_c02,572,0.4947995800135878,0.4875727306359937,0.4867271941201903,40,2036,2057,2628,2017,1997,20,0
20,no_hurst_with_meta,wf_04,logistic_c10,572,0.4824099808535606,0.47727112961247986,0.4866530788709777,40,2036,2057,2628,2017,1997,20,0
20,no_hurst_with_meta,wf_04,random_forest,572,0.5063121487246001,0.4696362510568615,0.5024766845778519,40,2036,2057,2628,2017,1997,20,0
20,no_hurst_with_meta,wf_04,extra_trees,572,0.5174726700018528,0.4742647058823529,0.5163238836390588,40,2036,2057,2628,2017,1997,20,0
20,no_hurst_with_meta,wf_04,hist_gradient_boosting,572,0.46719782595268977,0.4440895359778141,0.44315978012476065,40,2036,2057,2628,2017,1997,20,0
20,no_hurst_with_meta,wf_05,logistic_c02,572,0.4362179487179487,0.43481546062191223,0.426060157790927,40,2608,2629,3200,2589,2569,20,0
20,no_hurst_with_meta,wf_05,logistic_c10,572,0.4362179487179487,0.43481546062191223,0.4253451676528599,40,2608,2629,3200,2589,2569,20,0
20,no_hurst_with_meta,wf_05,random_forest,572,0.46826923076923077,0.46641627849363376,0.47536982248520704,40,2608,2629,3200,2589,2569,20,0
20,no_hurst_with_meta,wf_05,extra_trees,572,0.4673076923076923,0.45612033322291334,0.4532544378698225,40,2608,2629,3200,2589,2569,20,0
20,no_hurst_with_meta,wf_05,hist_gradient_boosting,572,0.4637820512820513,0.46375220496626246,0.4828525641025641,40,2608,2629,3200,2589,2569,20,0
20,no_hurst_no_meta,wf_01,logistic_c02,573,0.55215479876161,0.5037211074822133,0.5986625386996904,40,319,340,912,300,280,20,0
20,no_hurst_no_meta,wf_01,logistic_c10,573,0.5636346749226007,0.5217013427539743,0.600359133126935,40,319,340,912,300,280,20,0
20,no_hurst_no_meta,wf_01,random_forest,573,0.4279504643962848,0.4222752236569162,0.46636532507739936,40,319,340,912,300,280,20,0
20,no_hurst_no_meta,wf_01,extra_trees,573,0.5162414860681115,0.51517810804435,0.5207801857585139,40,319,340,912,300,280,20,0
20,no_hurst_no_meta,wf_01,hist_gradient_boosting,573,0.4915108359133127,0.4556208241226001,0.47897213622291024,40,319,340,912,300,280,20,0
20,no_hurst_no_meta,wf_02,logistic_c02,572,0.42261955842149784,0.4087432215384126,0.42887791004155884,40,892,913,1484,873,853,20,0
20,no_hurst_no_meta,wf_02,logistic_c10,572,0.43110909514410756,0.4165646674826601,0.4464209093918182,40,892,913,1484,873,853,20,0
20,no_hurst_no_meta,wf_02,random_forest,572,0.5270561841831043,0.5231770711375451,0.5858577190423067,40,892,913,1484,873,853,20,0
20,no_hurst_no_meta,wf_02,extra_trees,572,0.5646982383445097,0.5626095714125854,0.5877333856395043,40,892,913,1484,873,853,20,0
20,no_hurst_no_meta,wf_02,hist_gradient_boosting,572,0.49143690772455895,0.488848344938005,0.5100096848144561,40,892,913,1484,873,853,20,0
20,no_hurst_no_meta,wf_03,logistic_c02,572,0.4509890325107716,0.4508811192231965,0.4811251468860165,40,1464,1485,2056,1445,1425,20,0
20,no_hurst_no_meta,wf_03,logistic_c10,572,0.46452702702702703,0.4630881512124575,0.48069672933803365,40,1464,1485,2056,1445,1425,20,0
20,no_hurst_no_meta,wf_03,random_forest,572,0.5364032510771641,0.47393486568185705,0.4822635135135136,40,1464,1485,2056,1445,1425,20,0
20,no_hurst_no_meta,wf_03,extra_trees,572,0.5480072463768116,0.49946524064171127,0.5000856835095966,40,1464,1485,2056,1445,1425,20,0
20,no_hurst_no_meta,wf_03,hist_gradient_boosting,572,0.5493292205248727,0.49651948562030307,0.5220941049745398,40,1464,1485,2056,1445,1425,20,0
20,no_hurst_no_meta,wf_04,logistic_c02,572,0.4947995800135878,0.4875727306359937,0.4867271941201903,40,2036,2057,2628,2017,1997,20,0
20,no_hurst_no_meta,wf_04,logistic_c10,572,0.4824099808535606,0.47727112961247986,0.4866530788709777,40,2036,2057,2628,2017,1997,20,0
20,no_hurst_no_meta,wf_04,random_forest,572,0.5063121487246001,0.4696362510568615,0.5024766845778519,40,2036,2057,2628,2017,1997,20,0
20,no_hurst_no_meta,wf_04,extra_trees,572,0.5174726700018528,0.4742647058823529,0.5163238836390588,40,2036,2057,2628,2017,1997,20,0
20,no_hurst_no_meta,wf_04,hist_gradient_boosting,572,0.46719782595268977,0.4440895359778141,0.44315978012476065,40,2036,2057,2628,2017,1997,20,0
20,no_hurst_no_meta,wf_05,logistic_c02,572,0.4362179487179487,0.43481546062191223,0.426060157790927,40,2608,2629,3200,2589,2569,20,0
20,no_hurst_no_meta,wf_05,logistic_c10,572,0.4362179487179487,0.43481546062191223,0.4253451676528599,40,2608,2629,3200,2589,2569,20,0
20,no_hurst_no_meta,wf_05,random_forest,572,0.46826923076923077,0.46641627849363376,0.47536982248520704,40,2608,2629,3200,2589,2569,20,0
20,no_hurst_no_meta,wf_05,extra_trees,572,0.4673076923076923,0.45612033322291334,0.4532544378698225,40,2608,2629,3200,2589,2569,20,0
20,no_hurst_no_meta,wf_05,hist_gradient_boosting,572,0.4637820512820513,0.46375220496626246,0.4828525641025641,40,2608,2629,3200,2589,2569,20,0
20,legacy_hurst_no_meta,wf_01,logistic_c02,573,0.4914984520123839,0.4772679426275274,0.5300557275541795,40,319,340,912,300,280,20,0
20,legacy_hurst_no_meta,wf_01,logistic_c10,573,0.4919504643962848,0.47710840431798274,0.5249907120743034,40,319,340,912,300,280,20,0
20,legacy_hurst_no_meta,wf_01,random_forest,573,0.42647058823529416,0.41688807097937897,0.46578328173374606,40,319,340,912,300,280,20,0
20,legacy_hurst_no_meta,wf_01,extra_trees,573,0.5222414860681115,0.5214926160337553,0.5181300309597523,40,319,340,912,300,280,20,0
20,legacy_hurst_no_meta,wf_01,hist_gradient_boosting,573,0.4695789473684211,0.43105396345164393,0.4561362229102167,40,319,340,912,300,280,20,0
20,legacy_hurst_no_meta,wf_02,logistic_c02,572,0.3986343185690993,0.37895588934431496,0.4189846881857523,40,892,913,1484,873,853,20,0
20,legacy_hurst_no_meta,wf_02,logistic_c10,572,0.43333415061725367,0.40546194378047296,0.4370425764058305,40,892,913,1484,873,853,20,0
20,legacy_hurst_no_meta,wf_02,random_forest,572,0.5303784433193169,0.5262518010120046,0.5642201272511065,40,892,913,1484,873,853,20,0
20,legacy_hurst_no_meta,wf_02,extra_trees,572,0.5381324245136139,0.5322799778594073,0.5869365338171655,40,892,913,1484,873,853,20,0
20,legacy_hurst_no_meta,wf_02,hist_gradient_boosting,572,0.4700261122212551,0.4688655875665954,0.48524598202792657,40,892,913,1484,873,853,20,0
20,legacy_hurst_no_meta,wf_03,logistic_c02,572,0.4502301214257736,0.44841227051324317,0.4531556012534274,40,1464,1485,2056,1445,1425,20,0
20,legacy_hurst_no_meta,wf_03,logistic_c10,572,0.4458969839404622,0.4453554595443834,0.45284958871915393,40,1464,1485,2056,1445,1425,20,0
20,legacy_hurst_no_meta,wf_03,random_forest,572,0.5378476302389346,0.47186025874550463,0.5013709361535449,40,1464,1485,2056,1445,1425,20,0
20,legacy_hurst_no_meta,wf_03,extra_trees,572,0.5445064629847238,0.49549274255156606,0.49501811594202894,40,1464,1485,2056,1445,1425,20,0
20,legacy_hurst_no_meta,wf_03,hist_gradient_boosting,572,0.5512632197414806,0.5006634541518262,0.5263048374461419,40,1464,1485,2056,1445,1425,20,0
20,legacy_hurst_no_meta,wf_04,logistic_c02,572,0.49464517324439505,0.4853848413631022,0.48168735717373856,40,2036,2057,2628,2017,1997,20,0
20,legacy_hurst_no_meta,wf_04,logistic_c10,572,0.4878883330245198,0.48251115593862703,0.4765857575196097,40,2036,2057,2628,2017,1997,20,0
20,legacy_hurst_no_meta,wf_04,random_forest,572,0.5195726020628745,0.48062953995157387,0.4969056883453771,40,2036,2057,2628,2017,1997,20,0
20,legacy_hurst_no_meta,wf_04,extra_trees,572,0.5100982027052066,0.45612705102342377,0.526835896485702,40,2036,2057,2628,2017,1997,20,0
20,legacy_hurst_no_meta,wf_04,hist_gradient_boosting,572,0.4746217034154777,0.4507291808641134,0.4698906800074115,40,2036,2057,2628,2017,1997,20,0
20,legacy_hurst_no_meta,wf_05,logistic_c02,572,0.42083333333333334,0.4192325100615313,0.3972016765285996,40,2608,2629,3200,2589,2569,20,0
20,legacy_hurst_no_meta,wf_05,logistic_c10,572,0.4112179487179487,0.40897529958425044,0.3991617357001973,40,2608,2629,3200,2589,2569,20,0
20,legacy_hurst_no_meta,wf_05,random_forest,572,0.4493589743589744,0.44840887174541944,0.44626479289940835,40,2608,2629,3200,2589,2569,20,0
20,legacy_hurst_no_meta,wf_05,extra_trees,572,0.5054487179487179,0.4850115248364092,0.4823594674556213,40,2608,2629,3200,2589,2569,20,0
20,legacy_hurst_no_meta,wf_05,hist_gradient_boosting,572,0.4814102564102564,0.4813919350660565,0.4859220907297831,40,2608,2629,3200,2589,2569,20,0
